epoch;dataset;accuracy;avg_iou;precision;recall;f1;mAP;AP_class_0;AP_class_1;AP_class_2;AP_class_3;AP_class_4;AP_class_5;AP_class_6;AP_class_7;AP_class_8;AP_class_9;AP_class_10;AP_class_11;AP_class_12;AP_class_13;AP_class_14;AP_class_15;AP_class_16;AP_class_17;AP_class_18;AP_class_19;AP_class_20;AP_class_21;AP_class_22;AP_class_23;AP_class_24;AP_class_25
40;Validation;0.0;tensor(0.7637);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
40;Test;0.0;tensor(0.7637);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
50;Train;0.0;tensor(0.7621);0.0;0.0;0.0;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.038461538461538464
50;Validation;0.0;tensor(0.7860);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
50;Test;0.0;tensor(0.7860);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
60;Train;0.0;tensor(0.6994);0.0;0.0;0.0;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.038461538461538464
60;Validation;0.0;tensor(0.7317);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
60;Test;0.0;tensor(0.7317);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
70;Train;0.0;tensor(0.6666);0.0;0.0;0.0;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.038461538461538464
70;Validation;0.0;tensor(0.6626);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
70;Test;0.0;tensor(0.6626);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
80;Train;0.0020242914979757085;tensor(0.7245);0.037037037037037035;0.001949317738791423;0.003703703703703704;0.04040797259420741;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.08906882591093118;0.038461538461538464;0.04048582995951417;0.038461538461538464
80;Validation;0.0;tensor(0.7598);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
80;Test;0.0;tensor(0.7598);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
90;Train;0.02125506072874494;tensor(0.7602);0.07407407407407407;0.02046783625730994;0.02839506172839506;0.05889909685456245;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.5192307692307693;0.038461538461538464;0.04048582995951417;0.08906882591093118
90;Validation;0.005494505494505495;tensor(0.7807);0.037037037037037035;0.005291005291005291;0.009259259259259259;0.0437447168216399;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.1758241758241758;0.038461538461538464;0.038461538461538464;0.038461538461538464
90;Test;0.005494505494505495;tensor(0.7807);0.037037037037037035;0.005291005291005291;0.009259259259259259;0.0437447168216399;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.1758241758241758;0.038461538461538464;0.038461538461538464;0.038461538461538464
99;Train;0.00708502024291498;tensor(0.8376);0.14814814814814814;0.00682261208576998;0.012752679419346083;0.04527405792587978;0.13967611336032387;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.06376518218623482;0.06376518218623482;0.04048582995951417;0.06376518218623482
99;Validation;0.0;tensor(0.8107);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
99;Test;0.0;tensor(0.8107);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
100;Train;0.005060728744939271;tensor(0.7097);0.07407407407407407;0.004873294346978557;0.00912375790424571;0.04332762379321084;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.08906882591093118;0.038461538461538464;0.04048582995951417;0.11437246963562753
100;Validation;0.0;tensor(0.7177);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
100;Test;0.0;tensor(0.7177);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
110;Train;0.009109311740890687;tensor(0.7717);0.1111111111111111;0.008771929824561403;0.015932653860428487;0.04722049205854874;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.06376518218623482;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.11437246963562753;0.038461538461538464;0.04048582995951417;0.16497975708502025
110;Validation;0.005494505494505495;tensor(0.7648);0.037037037037037035;0.005291005291005291;0.009259259259259259;0.04374471682163988;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.1758241758241758
110;Test;0.005494505494505495;tensor(0.7648);0.037037037037037035;0.005291005291005291;0.009259259259259259;0.04374471682163988;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.1758241758241758
120;Train;0.005060728744939271;tensor(0.7247);0.1111111111111111;0.004873294346978557;0.009218724665879138;0.04332762379321084;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.06376518218623482;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.11437246963562753;0.038461538461538464;0.04048582995951417;0.06376518218623482
120;Validation;0.0;tensor(0.7198);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
120;Test;0.0;tensor(0.7198);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
130;Train;0.013157894736842105;tensor(0.8076);0.14814814814814814;0.012696907433749538;0.02223917281125519;0.051140715614399826;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.08906882591093118;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.06346427399058979;0.2408906882591093;0.038461538461538464;0.04048582995951417;0.08906882591093118
130;Validation;0.0;tensor(0.8131);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
130;Test;0.0;tensor(0.8131);0.0;0.0;0.0;0.03846153846153844;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464
140;Train;0.03643724696356275;tensor(0.7739);0.1111111111111111;0.03508771929824561;0.04720204412984751;0.07349735284957956;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.3168016194331984;0.038461538461538464;0.038461538461538464;0.06376518218623482;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.038461538461538464;0.038461538461538464;0.04048582995951417;0.6457489878542509
140;Validation;0.038461538461538464;tensor(0.7748);0.07407407407407407;0.037037037037037035;0.047325102880658436;0.07544378698224857;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.7252747252747253;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.3131868131868132
140;Test;0.038461538461538464;tensor(0.7748);0.07407407407407407;0.037037037037037035;0.047325102880658436;0.07544378698224857;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.7252747252747253;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.3131868131868132
150;Train;0.039473684210526314;tensor(0.7292);0.22016460905349794;0.038011695906432746;0.05830369308630178;0.07546108861898336;0.08906882591093118;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.06376518218623482;0.038461538461538464;0.038461538461538464;0.291497975708502;0.038461538461538464;0.06376518218623482;0.038461538461538464;0.04048582995951417;0.03643724696356275;0.038461538461538464;0.038461538461538464;0.03744939271255061;0.038461538461538464;0.039473684210526314;0.03744939271255061;0.03744939271255061;0.4437696806117859;0.038461538461538464;0.04048582995951417;0.2408906882591093
150;Validation;0.04945054945054945;tensor(0.7198);0.07407407407407407;0.047619047619047616;0.057800224466891134;0.08601014370245144;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.7252747252747253;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.5879120879120879
150;Test;0.04945054945054945;tensor(0.7198);0.07407407407407407;0.047619047619047616;0.057800224466891134;0.08601014370245144;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.7252747252747253;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.5879120879120879
